property_id,property_name_text,address_line1_text,city_name_text,state_code,zip_code,latitude,longitude,property_total_unit_count,owner_contact_email_text,mgmt_contact_email_text
800246344,Main Street Townhomes                             ,705 E Main St,Durham,NC,27701,35.99094729999999,-78.892575,21,amreporting@tcbinc.org,aretha.estep@tcbinc.org
800246345,Morning Glory                                     ,1107 Morning Glory Ave,Durham,NC,27701,35.9888213,-78.8875834,25,lisa.wilcox-erhardt@tbcinc.org,aretha.estep@tbcinc.org
800246343,Franklin Villages aka Holman Homes                ,1242 Taylor Street,Durham,NC,27701,35.989624,-78.8846362,83,jmartinez@tcbinc.org,aretha.estep@tcbinc.org
800246442,Rolling View Village                              ,1002 Sedgewick St,McComb,MS,39648,31.2346366,-90.4564158,183,jadams@mccombHA.com,jadams@mccombHA.com
800246444,Millwood Village                                  ,1112 Dyson Dr,McComb,MS,39648,31.2608992,-90.45280199999999,16,jadams@mccombHA.com,davidw@towerarkansas.com
800246486,The View at Oglethorpe I a/k/a Hitch 1            ,220 McAllister St,Savannah,GA,31401,32.0728532,-81.0819538,72,Michael.Hall@huntcompanies.com,mblunt@pennrose.com
800246443,North Rail Village                                ,1112 Dyson Dr,McComb,MS,39648,31.2608992,-90.45280199999999,236,jadams@mccombHA.com,jadams@mccombHA.com
800246493,Edgemont Elms Apartments                          ,912 Angier Ave,Durham,NC,27701,35.9870464,-78.8915593,58,ascott@dha-nc.org,sbuchanan@dha-nc.org
800246783,ASHLEY RIVERSIDE APARTMENTS                       ,320 S. Jackson St.,Albany,GA,31701,31.5725447,-84.15336219999999,132,LPitt@integral-online.com,Nicole.Mcclairn@rmpliving.com
800246736,The Verandas (RAD)                                ,107 Flenniken Avenue,Knoxville,TN,37920,35.9402434,-83.9114912,42,sgilbert@kcdc.org,sgilbert@kcdc.org
800246829,Five Points Multiplexes  (RAD)                    ,300 South Chestnut,Knoxville,TN,37914,35.9822045,-83.892494,17,bbentley@kcdc.org,bbentley@kcdc.org
800246947,MONTGOMERY VILLAGE                                ,4530 Joe Lewis Road,KNOXVILLE,TN,37920,35.9217788,-83.9217882,380,bbentley@kcdc.org,sayres@kcdc.org
800246959,Dunbar Apartments                                 ,908 John Exum Pkwy,Johnson City,TN,37604,36.31933,-82.3668217,80,rwalker@jchousing.org,rwalker@jchousing.org
800247104,Five Points 2  (RAD)                              ,381 McConnell Street,Knoxville,TN,37915,35.9782819,-83.89632979999999,84,bbentley@kcdc.org,bbentley@kcdc.org
800246955,Cobb Hillside Homes                               ,3394 Clarendon Avenue South,Bessemer,AL,35020,33.4154029,-86.93337720000001,110,ccoleman@besha.org,kpotter@besha.org
800247117,Raleigh Millbank Apartments                       ,1500 N Raleigh Blvd,Raleigh,NC,27610,35.7957723,-78.61069959999999,230,compliance@monroegroup.com,kdowning@monroegroup.com
800247138,VINE HILL TOWERS                                  ,625 Benton Ave,Nashville,TN,37204,36.1312305,-86.77051900000001,147,MDHAExecutive@nashville-mdha.org,jmoss@Nashville-MDHA.org
800247184,Pine View II                                      ,707 Airport Rd,Houston,MS,38851,33.8840084,-89.0201124,48,chughes@hughesspellings.com,chughes@hughesspellings.com
800247158,Boscobel Heights AKA Cayce Place                  ,500 Sylvan,Nashville,TN,37206,36.1665518,-86.7608952,565,MDHAExecutive@nashville-mdha.org,jmoss@Nashville-MDHA.org
800247209,PATTERSON FLATS                                   ,270 E GE Patterson Ave,Memphis,TN,38107,35.133038,-90.05260899999999,195,kbell@elmingtonpm.com,edickerson@elmingtonpm.com
800247215,CHEATHAM PLACE                                    ,1564 9th Ave N,Nashville,TN,37208,36.1780939,-86.7976896,314,mdhaexecutive@Nashville-MDHA.org,jmoss@Nashville-MDHA.org
800247225,UPTOWN FLATS                                      ,645 N Main St,MEMPHIS,TN,38107,35.1653849,-90.0448834,155,cary@elmingtoncapital.com,cary@elmingtoncapital.com
800247286,VINE HILL APARTMENTS                              ,601 Benton Ave,Nashville,TN,37204,36.1312326,-86.7690531,137,MDHAExecutive@nashville-mdha.org,mdhaexecutive@mooresvilleha.org
800247374,PRESTON TAYLOR NEIGHBORHOOD HOUSING               ,3900 Clifton Ave,Nashville,TN,37209,36.1608576,-86.8341135,40,MDHAExecutive@nashville-mdha.org,jmoss@Nashville-MDHA.org
800247531,ROBERTS APARTMENTS                                ,1401 N Malone St,Athens,AL,35611,34.816559,-86.9775734,239,larry@athensha.org,apopoola@athensha.org
800247791,Freedom Manor                                     ,1631 5th Ave N,Birmingham,AL,35203,33.5157309,-86.8127372,100,dfoster@habd.net,dwashington@habd.net
800247535,THE VIEW AT OGLETHORPE II AKA Hitch 2             ,280 Randolph St,Savannah,GA,31401,32.0726362,-81.08292589999999,100,teresa.trisch@envolvellc.com,mblunt@pennrose.com
800248042,Northridge/Northridge Annex (RAD)                 ,1262 McBride Circle,Columbia,TN,38401,35.6493843,-87.0068608,105,trent@chrc-tn.org,trent@chrc-tn.org
800248043,Oakwood Apartments (RAD)                          ,300 Wayne Street,Columbia,TN,38401,35.5922796,-87.035241,50,trent@chrc-tn.org,trent@chrc-tn.org
800248228,Historic Preston Taylor Apt.                      ,3900 Clifton Ave,Nashville,TN,37209,36.1608576,-86.8341135,275,MDHAExecutive@nashville-mdha.org,jmoss@Nashville-MDHA.org
800248293,Lucy Morgan I                                     ,613 Borton St,Lagrange,GA,30241,33.0321746,-85.0160916,85,zhearded@phalagrange.net,rboykin@phalagrange.net
800248306,Athens Housing Authority (RAD Conversion)         ,199 Clark Street,"Athens,",TN,37303,35.4456903,-84.60492769999999,441,greg@athenstnha.com,ross@athenstnha.com
800248512,Five Points 3  (RAD)                              ,308 McConnell St,Knoxville,TN,37915,35.9792537,-83.89683529999999,80,bbentley@kcdc.org,bbentley@kcdc.org
800248381,Passport Homes & Residences                       ,317 McConnell Street,Knoxville,TN,37915,35.9781233,-83.896265,61,bbentley@kcdc.org,sdraplin@kcdc.org
800248404,Washington Homes                                  ,224 6th Ave NE,Cairo,GA,39828,30.8820356,-84.20544489999999,179,cha1121@windstream.net,cha1121@windstream.net
800248662,CITY VIEW PARK                                    ,625 S. 10th Street,LOUISVILLE,KY,40203,38.2484376,-85.7678029,503,llazarus@telesiscorp.com,rdunn@c-t-associates.com
800248741,Pinecrest Apartments                              ,525 Joy Ct,Johnson City,TN,37601,36.2984934,-82.3235801,95,sedwards@jchousing.org,rwalker@jchousing.org
800248740,CITY LIGHTS II-A                                  ,496 Boulevard NE,Atlanta,GA,30308,33.7677978,-84.37225959999999,123,pnowak@wingatecompanies.com,mmartin@wingatecompanies.com
800248783,NEIGHBORHOOD HOUSING                              ,1201 Hawkins St,Nashville,TN,37203,36.1484947,-86.78579789999999,366,MDHAExecutive@nashville-mdha.org,jmoss@Nashville-MDHA.org
800248835,CAGLE TERRACE                                     ,515 Renford Road,Knoxville,TN,37919,35.9454353,-83.9828746,272,bbentley@kcdc.org,bbentley@kcdc.org
800248846,GOSPEL GARDENS                                    ,4801 Farris Cir,Memphis,TN,38109,35.0181325,-90.0440483,200,mwenk@wncinc.com,mcook@winnco.com
800248845,Renaissance at Steele                             ,3085 Steele St,Memphis,TN,38127,35.2108341,-90.0159123,34,roshun.austin@theworkscdc.org,dcole@northernincres.com
800248878,HENDERSON HEIGHTS APARTMENTS                      ,121 Fanning Bridge Rd,Hendersonville,NC,28739,35.4304682,-82.5035146,352,cstewart@hendersonvilleha.org,Cstewart@hendersonvilleha.org
800249175,HERITAGE ESTATES                                  ,101 Anna H Dixon Court,Prichard,AL,36610,30.7622223,-88.1052251,147,klevingston@prichardhousing.com,klevingston@prichardhousing.com
800249176,THOMAS HURST                                      ,2430 W Main St,Prichard,AL,36610,30.7451772,-88.0993867,50,zboykin@prichardhousing.com,snorwood@prichardhousing.com
800249223,KNOX ASTER                                        ,201 Segars St,Troy,AL,36081,31.801655,-85.9776296,194,troyhousing@troycable.net,ezellm@troycable.net
800249224,SEGARS MURPHREE                                   ,201 Segars St,Troy,AL,36081,31.801655,-85.9776296,154,rogersd@troycable.net,rogersd@troycable.net
800249369,St. Andrew's Homes                                ,3604G Saint Andrews Homes Pl,Charlotte,NC,28205,35.2179747,-80.7836902,34,robertdiedrich@comcast.net,gdoss@cmc-nc.com
800249506,Allen Wilson Phase III                            ,263 Robin St,Decatur,GA,30030,33.7714475,-84.3000125,71,txb@decaturha.org,txb@decaturha.org
800249507,Allen Wilson Phase I                              ,1480 Commerce Drive,Decatur,GA,30030,33.7716202,-84.29915799999999,40,dsf@decaturha.org,txb@decaturha.org
800249509,Parkway Apartments                                ,9 Beechwood Court,Johnson City,TN,37604,36.3204113,-82.3667145,50,rwalker@jchousing.org,rwalker@jchousing.org
800249508,Isabella Towers                                   ,1515 Isabella Circle,Knoxville,TN,37915,35.966043,-83.9031129,236,bbentley@kcdc.org,sdraplin@kcdc.org
800249516,Jackson II Apartments                             ,3831 26th Ave E.,Tuscaloosa,AL,35405,33.173268,-87.503154,90,riley.hollyhand@hollyhand.com,brian@hollyhand.com
800249549,Guy B Love Towers                                 ,1171 Armstrong Avenue,Knoxville,TN,37917,35.9839986,-83.9251834,249,bbentley@kcdc.org,sgilbert@kcdc.org
800249773,Dogwood Estates                                   ,327 Bay Acres Rd,Jesup,GA,31545,31.6180952,-81.9097306,213,mark.watson@jesuphousingauth.com,mark.watson@jesuphousingauth.com
800249781,Anderson Homes                                    ,301 Anderson Rd,Villa Rica,GA,30180,33.7380128,-84.9165282,25,vrha@mindspring.com,vrha@mindspring.com
800249782,Auburn Homes                                      ,187 Cleghorn St,Villa Rica,GA,30180,33.733677,-84.9110127,16,vrha@mindspring.com,vrha@mindspring.com
800249789,OLD TWN HMS AUBURN AVE A                          ,490 Old Stone Rd,Villa Rica,GA,30180,33.7427451,-84.9215373,35,vrha@mindspring.com,vrha@mindspring.com
800249783,Nunley Homes                                      ,506 Horace Luther Drive,Villa Rica,GA,30180,33.7342599,-84.9319981,38,vrha@mindspring.com,vrha@mindspring.com
800249825,Melrose Homes                                     ,750 Pearl Nix Parkway,Gainesville,GA,30501,34.2854049,-83.8300249,200,bbrown@gainesvillehousing.org,pscarlett@gainesvillehousing.org
800249909,Residences at Eastport I (RAD)                    ,579 McConnell St,Knoxville,TN,37915,35.975737,-83.8964441,25,bbentley@kcdc.org,jshrader@kcdc.org
800249919,Emerald Villages                                  ,107 Devel Ln,Chattanooga,TN,37404,35.0776404,-85.3069782,111,mdambly@pennrose.com,arivers@chahousing.org
800249908,Residences at Eastport II (RAD)                   ,381 McConnell St,Knoxville,TN,37915,35.9782819,-83.89632979999999,60,bbentley@kcdc.org,sdraplin@kcdc.org
800249842,Allen Wilson Phase II - Oliver House              ,1450 Commerce Drive,Decatur,GA,30303,33.7722941,-84.2991763,80,txb@decaturha.org,txb@decaturha.org
800250333,Five Points 4  (RAD)                              ,400 McConnell Street,Knoxville,TN,37915,35.977769,-83.89479399999999,82,bbentley@kcdc.org,sdraolin@kcdc.org
800250339,Dogwood Plus                                      ,710 W Pinson St,Sylvester,GA,31791,31.5344667,-83.8486665,188,mallen@shauthority.com,mallen@shauthority.com
800250100,Mosley on 6th aka Boscobe 1                       ,800 S 6th St,Nashville,TN,37206,36.1647637,-86.7584961,96,lwright@nashville-mdha.org,Nicole.McClairn@rpmliving.com
800250397,Spivey Homes                                      ,1249 Irvin Bridge Rd NW,Conyers,GA,30012,33.6914544,-84.0158457,181,zplumstead@thevantagegroup.biz,emullins@thevantagegroup.biz
800250501,Sweetwater Point                                  ,6125 Stewart Pkwy,Douglasville,GA,30135,33.720901,-84.77414809999999,96,Tbrown@nationalchurchresidences.org,Sbodkin@nationalchurchresidences.org
800250433,Sweetwater Ridge                                  ,452 Cherry Hill Homes,Florence,AL,35630,34.8144008,-87.6606419,56,rrichardson@flohousing.org,KORR@flohousing.org
800250507,Manning Place aka Boscobel 2                      ,802 S 6th St,Nashville,TN,37206,36.164453,-86.7583518,45,MDHAExecutive@nashville-mdha.org,nicole.mcclairn@rpmliving.com
800250508,Fairy Cross  Mountain Apt.- Blue Ridge HA         ,30 Ouida Street,Blue Ridge,GA,30513,34.8566656,-84.32204639999999,48,Traver@blueridgeHA.org,Traver@blueridgeHA.org
800250563,Fairmont Homes and Nine Oaks                      ,211 Quincy Ave,Griffin,GA,30223,33.2595216,-84.259458,130,RDULL@GRIFFINHOUSINGAUTHORITY.COM,KWALKER@GRIFFINHOUSINGAUTHORITY.COM
800250925,Hartwood Apartments II                            ,97 Hartwood St,Durant,MS,39063,33.09005940000001,-89.8623614,40,adam@hughesspellings.com,bhamill@hughesmgt.com
800250552,Legacy at Walton Green                            ,1550 15th St,Augusta,GA,30901,33.4610199,-81.9958393,80,joglesby@augustapha.org,kdavidson@waltoncommunities.com
800250960,Erwin and Smithfield Senior                       ,201 E. L Street,Erwin,NC,28339,35.3328473,-78.672955,70,aj@casavantgroup.com,ptheismann@beacon-nc.com
800251277,The Phoenix (RAD)                                 ,201 Chatham Street,LaGrange,GA,30240,33.0227659,-85.0304182,76,zhearded@phalagrange.net,rboykin@phalagrange.net
800251294,Swanton Heights Apartments                        ,481 Electric Avenue,Decatur,GA,30030,33.7710113,-84.3002693,98,txb@decaturha.org,txb@decaturha.org
800250986,Phoenix Landing (RAD)                             ,1200 Whitesville Road,Lagrange,GA,30240,33.0214375,-85.0300251,70,Zhearded@phalagrange.net,rboykin@phalagrange.net
800251092,Albany Phase I                                    ,716 W. Society Avenue,Albany,GA,31702,31.5858703,-84.1657543,279,wmyles@albanyha.com,kfredenburgh@pennrose.com
800251423,Skyline Village Apartments                        ,1528 Bruce St,Winston Salem,NC,27107,36.0795309,-80.2272516,169,arim@rmgprop.com,marty@over-brook.com
800251318,CHICKASAW (ELDERLY) APARTMENTS                    ,604 Dumont Street,Chickasaw,AL,36611,30.7678975,-88.0829375,70,chick604@bellsouth.net,shirjone@bellsouth.net
800251317,CHICKASAW (FAMILY) APARTMENTS                     ,102- Autumn Dale -651 Kansas,Chickasaw,AL,36611,30.7681663,-88.0847381,216,chick604@bellsouth.net,shirjone@bellsouth.net
800251316,J.B. Liles Apartments                             ,20 CF Willis Drive,Roberta,GA,31078,32.7237745,-84.00272939999999,70,crha616@aol.com,crha616@aol.com
800251432,WALTON OAKS 1                                     ,602 Fairhope,augusta,GA,30901,33.4586335,-81.93086579999999,14,joglesby@augustapha.org,benteague@WaltonCommunities.com
800251434,Baker Court                                       ,808 Baker Street,Johnson City,TN,37601,36.3127128,-82.3342318,12,sedwards@jchousing.org,rwalker@jchousing.org
800251433,WALTON OAKS 2                                     ,602 Fairhope,Augusta,GA,30901,33.4586335,-81.93086579999999,16,joglesby@augustapha.org,benteague@WaltonCommunities.com
800251435,CLEMMIE FOSTER PRUITT                             ,2901 Davison St,Tuskegee Institute,AL,36088,32.39895300000001,-85.72208599999999,203,lsimpson@tuskegeepha.org,sknight@tuskegeepha.org
800251436,LEGACY at WALTON OAKS 2                           ,602 Fairhope St.,Augusta,GA,30901,33.4586335,-81.93086579999999,10,joglesby@augustapha.org,benteague@WaltonCommunities.com
800251522,Oakland Court I (RAD)                             ,827 N Academy St,Murfreesboro,TN,37130,35.855138,-86.3878532,76,trowe@mha-tn.org,trowe@mha-tn.org
800251578,Dogwood Manor                                     ,959 Gateway Ave,Chattanooga,TN,37402,35.0468212,-85.3194018,136,ed@chahousing.org,gmoody@chahousing.org
800251437,LEGACY at WALTON OAKS 1                           ,602 Fairhope St.,Augusta,GA,30901,33.4586335,-81.93086579999999,12,kdavidson@waltoncommunities.com,benteague@WaltonCommunities.com
800251763,Wilson-Weston Village                             ,109 Christipher Avenue,Whigham,GA,39897,30.8869585,-84.3236623,6,cha1121@windstream.net,cha1121@windstream.net
800251841,CHEROKEE BLUFF & TIMBER RIDGE                     ,124 Pathkiller Trial,Loudon,TN,37774,35.7464598,-84.3352445,121,lhalori@bellsouth.net,lhalori@bellsouth.net
800251709,FAIRVIEW TERRACE / VALLEY VIEW / CREST VIEW (RAD) ,1100 Cannon Ave,Sweetwater,TN,37874,35.5991783,-84.4746869,137,shaoffice@sweetwaterhousing.com,sha_iva@yahoo.com
800251730,Hardaway Homes                                    ,301 Hardaway St,McMinnville,TN,37110,35.669994,-85.7875706,422,mmha@blomand.net,pgvaughn@blomand.net
800251876,Mary Walker Towers                                ,2501 S. Market St.,Chattanooga,TN,37408,35.0265118,-85.3116793,153,msabin@chahousing.org,nmckinley@chahousing.org
800251875,HENRY WAY APARTMENTS                              ,48 Progress Avenue,Hawkinsville,GA,31036,32.2869769,-83.47484700000001,36,Rick@VECINOGROUP.COM,dorothy.fitch@olympiamanagement.net
800252154,Northside E - East Watauga                        ,2700 Watauga Ave,Johnson City,TN,37601,36.3426973,-82.333918,8,rwalker@jchousing.org,rwalker@jchousing.org
800252263,Red Oak Flats aka Boscobel 3                      ,700 Dew Street,Nashville,TN,37206,36.165434,-86.7553255,45,MDHAExecutive@nashville-mdha.org,jmoss@Nashville-MDHA.org
800252409,First Creek at Austin Homes                       ,1250 Burge Avenue,Knoxville,TN,37915,35.9723492,-83.9071446,43,bbentley@kcdc.org,bbentley@kcdc.org
800252569,Martin Heights                                    ,134 E Heights Dr,Martin,TN,38237,36.35294349999999,-88.84220429999999,167,pam@marinhousing.org,pam@martinhousing.org
800253227,"AHEPA 310 V, VI, VII                              ",100 AHEPA Ln,Mobile,AL,36609,30.652477,-88.162415,175,sbeck@ahepahousing.org,sdzankovic@ahepaseniorliving.org
800252404,Paulding Lane Homes/South Street                  ,434 Paulding Lane,Dallas,GA,30132,33.9136219,-84.83693749999999,157,dallasha@bellsouth.net,vopdallasha@bellsouth.net
800253247,Robinson Terrace South Apartments                 ,810 Robinson Terrace,Hendersonville,NC,28792,35.3246893,-82.45446299999999,23,DBrow@hendersonvilleha.org,Cstewart@hendersonvilleha.org
800253413,Ripley Housing Authority                          ,101 Northcrest,Ripley,TN,38063,35.7541341,-89.52652499999999,264,jedwards@ripleyhousing.org,jedwards@ripleyhousing.org
800253454,Austin Homes 3                                    ,237 S. Bell St.,Knoxville,TN,39715,35.9721537,-83.9094709,43, , 
800253548,Princeton Plus                                    ,411 N Jefferson Street,Sylvester,GA,31791,31.5333543,-83.8431232,69,mallen@shauthority.com,mallen@shauthority.com
800253549,Orchard Hills                                     ,1209 N Jefferson St NE,Milledgeville,GA,31061,33.0980555,-83.22968469999999,171,jamie.gallehue@thehdc.org,terence.walker@thehdc.org
800253589,Oakland Court II                                  ,E. Lokey Street,Murfreesboro,TN,37130,35.8559929,-86.387452,74,trowe@mha-tn.org,gdavis@mha-tn.org
800253777,Brownsville Development (RAD)                     ,254 Anderson Ave,Brownsville,TN,38012,35.59055439999999,-89.25032159999999,139,blonon@brownsvilleha.org,blonon@brownsvilleha.org
800253737,Ralston Towers - MF II                            ,211 12th St,COLUMBUS,GA,31901,32.468838,-84.990083,223,jpaski@ireimpact.com,chad.borchgardt@rpmliving.com
800253807,MOUNTS HOMES                                      ,249 Monroe St,Macon,GA,31201,32.8450471,-83.6403919,86,kmathews@maconhousing.com,maustin@maconhousing.com
800253825,The Terraces At The Park                          ,854 Westbrook St,Griffin,GA,30224,33.237298,-84.2736214,35,mdambly@pennrose.com,llandis@pennrose.com
800253826,Sumner Gardens (RAD)                              ,923 S Westland Ave,Gallatin,TN,37066,36.37544270000001,-86.43569509999999,19,mbates@gallatinha.com,dmoore@elmingtonpm.com
800253902,MURPHY HOMES                                      ,900 A St,Macon,GA,31206,32.8146177,-83.652631,182,maustin@maconhousing.com,jbeall@maconhousing.com
800253920,Iris At Park Pointe                               ,859 Park Pointe Dr,Griffin,GA,30224,33.2435231,-84.27658029999999,84,mdambly@pennrose.com,vgray@pennrose.com
800253922,Davis Village                                     ,905 Main Street,Macon,GA,31204,32.8457143,-83.60858859999999,208,maustin@maconhousing.com,jbeall@maconhousing.com
800253929,Ridgeview Apartments (RAD)                        ,432 S Westland Ave,Gallatin,TN,37066,36.3875213,-86.4370438,19,mbates@gallatinha.com,dmoore@elmingtonpm.com
800253990,ANDERSONVILLE / PLAINS / LESLIE                   ,825 Mayo Street,Americus,GA,31709,32.0872224,-84.223107,56,ceohaa@gmail.com,ceohaa@gmail.com
800254006,Fairmount Apartments                              ,1151 Fairmount Avenue,Chattanooga,TN,37405,35.0751479,-85.30139439999999,18,ed@chahousing.org,gmoody@chahousing.org
800254131,MH Strategies Family (RAD) Askew and Uptown       ,625 Como St,Memphis,TN,38126,35.1299656,-90.0399381,99,holly@bgcadvantage.com,veronica.ramsey@royalamerican.com
800254132,MH Strategies Family (RAD): College Park          ,838 Walker Ave,Memphis,TN,38126,35.1203017,-90.0338712,245,holly@bgcadvantage.com,veronica.ramsey@royalamerican.com
800254291,Boynton Terrace                                   ,965 Boynton Dr,Chattanooga,TN,37402,35.0468508,-85.32052370000001,248,ed@chahousing.org,gmoody@chahousing.org
800254564,EASTSIDE AMERICUS                                 ,825 Mayo Street,Americus,GA,31709,32.0872224,-84.223107,243,ceohaa@gmail.com,ceohaa@gmail.com
800254494,Helton Pointe Apartments                          ,514 Helton Heights,Williamstown,KY,41097,38.6488468,-84.57090819999999,23,hawdirector@outlook.com,garry.watkins@wabuck.com
800254293,Westhaven and Pineview                            ,145 Murphree Dr,Andalusia,AL,36420,31.3009792,-86.4964791,120,andypha@outlook.com,andypha@outlook.com
800254609,Rex 2 Apartments                                  ,331 Plus Park Blvd.,Nashville,TN,37217,36.1325624,-86.7259156,60,brent@urbanhousingsolutions.org,letisha@urbanhousingsolutions.org
800254625,Walton Summit II                                  ,1100 Green Hunter Lane,Gainesville,GA,30501,34.2958167,-83.8201648,13,bbrown@gainesvillehousing.org,kdavidson@waltoncommunities.com
800254624,Walton Summit I                                   ,1100 Green Hunter Lane,Gainesville,GA,30501,34.2958167,-83.8201648,13,bbrown@gainesvillehousing.org,kdavidson@waltoncommunities.com
800254626,Walton Summit III                                 ,1100 Green Hunter Lane,Gainesville,GA,30501,34.2958167,-83.8201648,78,bbrown@gainesvillehousing.org,kdavidson@waltoncommunities.com
800254629,Northgate Terrace                                 ,4301 Whittle Springs Rd,Knoxville,TN,37917,36.0141033,-83.9196449,273,bbentley@kcdc.org,kdavis@kcdc.org
800254736,Northside Americus                                ,825 Mayo St,Americus,GA,31709,32.0872224,-84.223107,179,ceohaa@gmail.com,ceohaa@gmail.com
800254923,LUCY MORGAN II / PHOENIX WAY                      ,614 Borton St,LaGrange,GA,30214,33.0309642,-85.0160889,93,rick@vecinogroup.com,shudson@nwgha.com
800255063,Legacy at Walton Trail Phase 1                    ,200 Walton Way,Villa Rica,GA,30180,33.7433395,-84.91957640000001,27,kdavidson@waltoncommunities.com,jdickson@waltoncommunities.com
800255338,Hickory Valley                                    ,1330 Hickory Valley Drive,Cookeville,TN,38501,36.1615251,-85.5298464,48,dharris@highlandsrs.com,kstewart@highlandsrs.com
800255366,CARTERSVILLE - ETOWAH HOUSING AUTHORITY           ,240 Stonewall St,Cartersville,GA,30120,34.1623577,-84.7913031,299,rhonda@etowahha.org,rhonda@etowahha.org
800255397,Western Heights                                   ,1621 Jourolman Ave,Knoxville,TN,37921,35.9752976,-83.9488111,232,bbentley@kcdc.org,tstanley@kcdc.org
800255367,ADAIRSVILLE - ETOWAH HOUSING AUTHORITY            ,240 Stonewall St,Cartersville,GA,30120,34.1623577,-84.7913031,60,Rhonda@etowahha.org,rhonda@etowahha.org
800255523,Cookeville RAD Development                        ,706 Pine Avenue,Cookeville,TN,38501,36.1729856,-85.51766909999999,207,dharris@highlandsrs.com,kstewart@highlandsrs.com
800255525,Sumner Gardens Court                              ,923 South Westland Ave,Gallatin,TN,37966,36.37544270000001,-86.43569509999999,5,gshamwell@enfieldmgmt.com,compliance@enfieldmgmt.com
800255550,Cleveland Forward Phase II                        ,450 Walker Street NE,Cleveland,TN,37311,35.1601813,-84.8701947,147,behringer@tcgdevelopment.com,dcorle@hayesgibson.com
800255549,Cleveland Forward Phase 1                         ,450 Walker Street NE,Cleveland,TN,37311,35.1601813,-84.8701947,146,behringer@tcgdevelopment.com,dcorle@hayesgibson.com
800255928,CAPRI VILLAS APARTMENTS                           ,4832 N Main St,Jacksonville,FL,32206,30.3681723,-81.65275439999999,78,sam@sunriseaffordable.com,veronica.ramsey@royalamerican.com
800256369,Mary Alice Circle LP and Park View                ,101A Circle View Dr,Buford,GA,30518,34.1128095,-84.0013498,98,kevin@bufordhousing.com,kevin@bufordhousing.com
800256294,Walton Harbor Phase I                             ,750 Pearl Nix Parkway,Gainesville,GA,30501,34.2854049,-83.8300249,13,kdavidson@waltoncommunities.com,rfulbright@waltoncommunities.comE-Mail
800256372,Handsel                                           ,490 South St,Buford,GA,30518,34.113392,-84.00857549999999,45,kevin@bufordhousing.com,kevin@bufordhousing.com
800255976,Greenwood Terrace Apartments                      ,3056 Dee Dr,Chattanooga,TN,37406,35.0556488,-85.24309219999999,98,bmccright@chahousing.org,bmccright@chahousing.org
800257005,Jester Homes                                      ,400 Pecan Dr,Camilla,GA,31730,31.2419043,-84.21098839999999,100,Rick@vecinogroup.com,shudson@nwgha.com
800257157,WALTON HARBOR PHASE 2                             ,4000 Tower Heights Road,Gainesville,GA,30501,34.2908991,-83.8396414,12,bbrown@gainesvillehousing.org,kdavidson@waltoncommunities.com
800256849,WEST POINT VILLAGE PHASE 1                        ,1601 Village Way,West Point,GA,31833,32.8779056,-85.18327459999999,30,mdambly@pennrose.com,mdambly@pennrose.com
800256459,BDC COMMUNITIES I & II                            ,123-138 N. Ireland,Burlington,NC,27216,36.0989443,-79.42897140000001,297,vrevels@burlingtonha.org,vrevels@burlingtonha.org
800257969,Hearthside Lawrenceville                          ,104 Interstate N. Pkwy East SE,Atlanta,GA,30339,33.9044052,-84.46447739999999,68,thurston@onestreetres.com,Kiva@onestreetres.com
800257798,Hollis Cir Apartments and Washington Apartments   ,175 North Palmer Avenue,Georgiana,AL,36033,31.6413512,-86.7350596,100,gahouse01@georgianaha.org,gahouse01@georgianaha.org
800257621,Tanner Place                                      ,1400 Oakside Dr,Canton,GA,30114,34.252644,-84.4902594,56,jloberg@cantonha.org,hturner@nwgha.com
800257830,Mountain View Homes                               ,115 Plainsview Dr,Tellico Plains,TN,37385,35.377389,-84.3038569,20,shaoffice@sweetwaterhousing.com,shaoffice@sweetwaterhousing.com
800258147,Trinty Court                                      ,751 Trinity Ct,Chapel Hill,NC,27516,35.9196481,-79.06334199999999,40,jreed@chpc.org,ahall@chpc2.org
800258204,Meridian Point at Goulds Station                  ,11850 SW 216th St,Miami,FL,33170,25.5652988,-80.3841324,113,beagar@poah.org,dshelton@poahcommunities.com
800312549,"Sharon, Greenfield, Gleason, Dresden              ",201 Jeter Street,Dresden,TN,38225,36.2931828,-88.7107865,131,pam@martinhousing.org,pam@martinhousing.org
800499888,South Town Square                                 ,250 Applewood Dr,Lawrenceville,GA,30046,33.9440504,-83.9807094,48,thurston@onestreetres.com,Kiva@onestreetres.com
800499931,Birchstone Village                                ,616 N Dupont Ave,Madison,TN,37115,36.2668138,-86.6959143,185,rtrent@fcpnet.com,tgreer@fcpnet.com
800499923,"Bobby Jones Villas, LP                            ",2015 Felton Avenue,MACON,GA,31201,32.823374,-83.64959739999999,61,maustin@maconhousing.com,KWilson@maconhousing.com
800254925,Oakley Homes (RAD)                                ,620 E 7th St,Livingston,TN,38570,36.3935323,-85.3192536,66,ken.mabery@twlakes.net,ken.mabery@twlakes.net
800257622,PARKSIDE APARTMENTS                               ,520 E Castle St,Murfreesboro,TN,37130,35.8400753,-86.3827946,46,trowe@mha-tn.org,trowe@mha-tn.org
800257937,Cherry Oak Apartments                             ,705 South 6th Street,Nashville,TN,37206,36.1653279,-86.7582766,45,MDHAExecutive@nashville-mdha.org,jmoss@Nashville-MDHA.org
